[10.0 ns] clk=0 | rst=1 | inst_addr=0000000000 | inst_in=100110000000000000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=XXXXXXXXXXXXXXXX | done=0
[8710.0 ns] clk=0 | rst=0 | inst_addr=0001010110 | inst_in=101011000000000111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1010101010101010 | done=0
[8730.0 ns] clk=0 | rst=0 | inst_addr=0001010110 | inst_in=101011000000000111 | data_addr=0000000111 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[8750.0 ns] clk=0 | rst=0 | inst_addr=0001010110 | inst_in=101011000000000111 | data_addr=0000000111 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[8770.0 ns] clk=0 | rst=0 | inst_addr=0001010111 | inst_in=100100000000010000 | data_addr=0000000111 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[8790.0 ns] clk=0 | rst=0 | inst_addr=0001010111 | inst_in=100100000000010000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[8810.0 ns] clk=0 | rst=0 | inst_addr=0001010111 | inst_in=100100000000010000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[8830.0 ns] clk=0 | rst=0 | inst_addr=0001010111 | inst_in=100100000000010000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[8850.0 ns] clk=0 | rst=0 | inst_addr=0001010111 | inst_in=100100000000010000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[8870.0 ns] clk=0 | rst=0 | inst_addr=0000010000 | inst_in=000001000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[8890.0 ns] clk=0 | rst=0 | inst_addr=0000010000 | inst_in=000001000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[8910.0 ns] clk=0 | rst=0 | inst_addr=0000010000 | inst_in=000001000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[8930.0 ns] clk=0 | rst=0 | inst_addr=0000010000 | inst_in=000001000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[8950.0 ns] clk=0 | rst=0 | inst_addr=0000010000 | inst_in=000001000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[8970.0 ns] clk=0 | rst=0 | inst_addr=0000010001 | inst_in=000001000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[8990.0 ns] clk=0 | rst=0 | inst_addr=0000010001 | inst_in=000001000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[9010.0 ns] clk=0 | rst=0 | inst_addr=0000010001 | inst_in=000001000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[9030.0 ns] clk=0 | rst=0 | inst_addr=0000010001 | inst_in=000001000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[9050.0 ns] clk=0 | rst=0 | inst_addr=0000010001 | inst_in=000001000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[9070.0 ns] clk=0 | rst=0 | inst_addr=0000010010 | inst_in=000111000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[9090.0 ns] clk=0 | rst=0 | inst_addr=0000010010 | inst_in=000111000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[9110.0 ns] clk=0 | rst=0 | inst_addr=0000010010 | inst_in=000111000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[9130.0 ns] clk=0 | rst=0 | inst_addr=0000010010 | inst_in=000111000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[9150.0 ns] clk=0 | rst=0 | inst_addr=0000010010 | inst_in=000111000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[9170.0 ns] clk=0 | rst=0 | inst_addr=0000010011 | inst_in=001101000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[9190.0 ns] clk=0 | rst=0 | inst_addr=0000010011 | inst_in=001101000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[9210.0 ns] clk=0 | rst=0 | inst_addr=0000010011 | inst_in=001101000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[9230.0 ns] clk=0 | rst=0 | inst_addr=0000010011 | inst_in=001101000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[9250.0 ns] clk=0 | rst=0 | inst_addr=0000010011 | inst_in=001101000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[9270.0 ns] clk=0 | rst=0 | inst_addr=0000010100 | inst_in=101010010000000101 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[9290.0 ns] clk=0 | rst=0 | inst_addr=0000010100 | inst_in=101010010000000101 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[9310.0 ns] clk=0 | rst=0 | inst_addr=0000010100 | inst_in=101010010000000101 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[9330.0 ns] clk=0 | rst=0 | inst_addr=0000010100 | inst_in=101010010000000101 | data_addr=0000000101 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=0011010000110100 | done=0
[9350.0 ns] clk=0 | rst=0 | inst_addr=0000010100 | inst_in=101010010000000101 | data_addr=0000000101 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=0011010000110100 | done=0
[9370.0 ns] clk=0 | rst=0 | inst_addr=0000010101 | inst_in=101010100000000110 | data_addr=0000000101 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=0011010000110100 | done=0
[9390.0 ns] clk=0 | rst=0 | inst_addr=0000010101 | inst_in=101010100000000110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0011010000110100 | done=0
[9410.0 ns] clk=0 | rst=0 | inst_addr=0000010101 | inst_in=101010100000000110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0011010000110100 | done=0
[9430.0 ns] clk=0 | rst=0 | inst_addr=0000010101 | inst_in=101010100000000110 | data_addr=0000000110 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=0111010001110100 | done=0
[9450.0 ns] clk=0 | rst=0 | inst_addr=0000010101 | inst_in=101010100000000110 | data_addr=0000000110 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=0111010001110100 | done=0
[9470.0 ns] clk=0 | rst=0 | inst_addr=0000010110 | inst_in=101010000000000111 | data_addr=0000000110 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=0111010001110100 | done=0
[9490.0 ns] clk=0 | rst=0 | inst_addr=0000010110 | inst_in=101010000000000111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0111010001110100 | done=0
[9510.0 ns] clk=0 | rst=0 | inst_addr=0000010110 | inst_in=101010000000000111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0111010001110100 | done=0
[9530.0 ns] clk=0 | rst=0 | inst_addr=0000010110 | inst_in=101010000000000111 | data_addr=0000000111 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9550.0 ns] clk=0 | rst=0 | inst_addr=0000010110 | inst_in=101010000000000111 | data_addr=0000000111 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9570.0 ns] clk=0 | rst=0 | inst_addr=0000010111 | inst_in=100110010000000101 | data_addr=0000000111 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9590.0 ns] clk=0 | rst=0 | inst_addr=0000010111 | inst_in=100110010000000101 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9610.0 ns] clk=0 | rst=0 | inst_addr=0000010111 | inst_in=100110010000000101 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9630.0 ns] clk=0 | rst=0 | inst_addr=0000010111 | inst_in=100110010000000101 | data_addr=0000000101 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9650.0 ns] clk=0 | rst=0 | inst_addr=0000010111 | inst_in=100110010000000101 | data_addr=0000000101 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9670.0 ns] clk=0 | rst=0 | inst_addr=0000011000 | inst_in=100110100000000111 | data_addr=0000000101 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9690.0 ns] clk=0 | rst=0 | inst_addr=0000011000 | inst_in=100110100000000111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9710.0 ns] clk=0 | rst=0 | inst_addr=0000011000 | inst_in=100110100000000111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9730.0 ns] clk=0 | rst=0 | inst_addr=0000011000 | inst_in=100110100000000111 | data_addr=0000000111 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9750.0 ns] clk=0 | rst=0 | inst_addr=0000011000 | inst_in=100110100000000111 | data_addr=0000000111 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9770.0 ns] clk=0 | rst=0 | inst_addr=0000011001 | inst_in=001100000000001001 | data_addr=0000000111 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9790.0 ns] clk=0 | rst=0 | inst_addr=0000011001 | inst_in=001100000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9810.0 ns] clk=0 | rst=0 | inst_addr=0000011001 | inst_in=001100000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9830.0 ns] clk=0 | rst=0 | inst_addr=0000011001 | inst_in=001100000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9850.0 ns] clk=0 | rst=0 | inst_addr=0000011001 | inst_in=001100000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9870.0 ns] clk=0 | rst=0 | inst_addr=0000011010 | inst_in=000110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9890.0 ns] clk=0 | rst=0 | inst_addr=0000011010 | inst_in=000110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9910.0 ns] clk=0 | rst=0 | inst_addr=0000011010 | inst_in=000110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9930.0 ns] clk=0 | rst=0 | inst_addr=0000011010 | inst_in=000110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9950.0 ns] clk=0 | rst=0 | inst_addr=0000011010 | inst_in=000110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9970.0 ns] clk=0 | rst=0 | inst_addr=0000011011 | inst_in=011000000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[9990.0 ns] clk=0 | rst=0 | inst_addr=0000011011 | inst_in=011000000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10010.0 ns] clk=0 | rst=0 | inst_addr=0000011011 | inst_in=011000000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10030.0 ns] clk=0 | rst=0 | inst_addr=0000011011 | inst_in=011000000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10050.0 ns] clk=0 | rst=0 | inst_addr=0000011011 | inst_in=011000000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10070.0 ns] clk=0 | rst=0 | inst_addr=0000011100 | inst_in=010101000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10090.0 ns] clk=0 | rst=0 | inst_addr=0000011100 | inst_in=010101000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10110.0 ns] clk=0 | rst=0 | inst_addr=0000011100 | inst_in=010101000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10130.0 ns] clk=0 | rst=0 | inst_addr=0000011100 | inst_in=010101000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10150.0 ns] clk=0 | rst=0 | inst_addr=0000011100 | inst_in=010101000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10170.0 ns] clk=0 | rst=0 | inst_addr=0000011101 | inst_in=000011100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10190.0 ns] clk=0 | rst=0 | inst_addr=0000011101 | inst_in=000011100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10210.0 ns] clk=0 | rst=0 | inst_addr=0000011101 | inst_in=000011100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10230.0 ns] clk=0 | rst=0 | inst_addr=0000011101 | inst_in=000011100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10250.0 ns] clk=0 | rst=0 | inst_addr=0000011101 | inst_in=000011100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10270.0 ns] clk=0 | rst=0 | inst_addr=0000011110 | inst_in=001001100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10290.0 ns] clk=0 | rst=0 | inst_addr=0000011110 | inst_in=001001100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10310.0 ns] clk=0 | rst=0 | inst_addr=0000011110 | inst_in=001001100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10330.0 ns] clk=0 | rst=0 | inst_addr=0000011110 | inst_in=001001100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10350.0 ns] clk=0 | rst=0 | inst_addr=0000011110 | inst_in=001001100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10370.0 ns] clk=0 | rst=0 | inst_addr=0000011111 | inst_in=100001000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10390.0 ns] clk=0 | rst=0 | inst_addr=0000011111 | inst_in=100001000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10410.0 ns] clk=0 | rst=0 | inst_addr=0000011111 | inst_in=100001000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10430.0 ns] clk=0 | rst=0 | inst_addr=0000011111 | inst_in=100001000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10450.0 ns] clk=0 | rst=0 | inst_addr=0000011111 | inst_in=100001000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10470.0 ns] clk=0 | rst=0 | inst_addr=0000100000 | inst_in=011011000000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10490.0 ns] clk=0 | rst=0 | inst_addr=0000100000 | inst_in=011011000000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10510.0 ns] clk=0 | rst=0 | inst_addr=0000100000 | inst_in=011011000000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10530.0 ns] clk=0 | rst=0 | inst_addr=0000100000 | inst_in=011011000000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10550.0 ns] clk=0 | rst=0 | inst_addr=0000100000 | inst_in=011011000000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10570.0 ns] clk=0 | rst=0 | inst_addr=0000100001 | inst_in=011110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10590.0 ns] clk=0 | rst=0 | inst_addr=0000100001 | inst_in=011110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10610.0 ns] clk=0 | rst=0 | inst_addr=0000100001 | inst_in=011110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10630.0 ns] clk=0 | rst=0 | inst_addr=0000100001 | inst_in=011110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10650.0 ns] clk=0 | rst=0 | inst_addr=0000100001 | inst_in=011110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10670.0 ns] clk=0 | rst=0 | inst_addr=0000100010 | inst_in=101100000000001111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10690.0 ns] clk=0 | rst=0 | inst_addr=0000100010 | inst_in=101100000000001111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
[10710.0 ns] clk=0 | rst=0 | inst_addr=0000100010 | inst_in=101100000000001111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0100001101000011 | done=0
